DateHeure(UTC);DateHeure;TTW;Latitude;Longitude;HDG;TWA;MODE;BestUpVMG;BestDwnVMG;Speed(kt);TWD;TWS(kt);DTG(nm);DTF(nm);Voile;EffetBoost;DureeChangementVoile;RatioChangementVoile;DureeChangementAmure;RatioChangementAmure;CoeffDuree;PerteEnergie;GainEnergie;EnergieFinIteration
2025-05-20 00:32;2025-05-20 02:32;T+184:00;3,50750770481222;-25,5293568863494;192;-113;HDG;41;143;17,92;78;10,92;2889,65;4105,93;Code 0;;;;;;;;16,06;100,00
2025-05-20 02:32;2025-05-20 04:32;T+186:00;2,9251522130937;-25,6533299667295;192;-112;HDG;41;144;18,20;79;11,21;2925,09;4070,99;Code 0;;;;;;;;15,74;100,00
2025-05-20 04:32;2025-05-20 06:32;T+188:00;2,32684486643226;-25,7806330163916;192;-105;HDG;41;143;17,96;87;10,83;2961,50;4035,10;Code 0;;;;;;;;16,16;100,00
2025-05-20 06:32;2025-05-20 08:32;T+190:00;1,73572970448287;-25,9063539186264;196;-90;HDG;38;145;18,63;106;11,94;2997,48;3999,65;Code 0;;;;;;;;14,95;100,00
2025-05-20 08:32;2025-05-20 10:32;T+192:00;1,13433227723999;-26,0788525880723;204;-89;HDG;36;146;20,07;114;14,42;3034,93;3962,51;Code 0;;;;;;;;12,49;100,00
2025-05-20 10:32;2025-05-20 12:32;T+194:00;0,510440054474141;-26,3566528383428;204;-88;HDG;36;146;20,24;115;14,80;3075,65;3921,59;Code 0;;;;;;;;12,16;100,00
2025-05-20 12:32;2025-05-20 14:32;T+196:00;-0,125723575810467;-26,6398930212543;204;-90;HDG;36;146;21,23;113;15,99;3117,17;3879,87;Code 0;;;;;;;;11,25;100,00
2025-05-20 14:32;2025-05-20 16:32;T+198:00;-0,76561692950881;-26,924804337297;208;-91;HDG;37;147;21,43;117;16,25;3158,93;3837,91;Code 0;;;;;;;;11,07;100,00
2025-05-20 16:32;2025-05-20 18:32;T+200:00;-1,39427350025466;-27,2591352719194;208;-90;HDG;36;146;21,29;118;16,10;3201,01;3795,38;Code 0;;;;;;;;11,17;100,00
2025-05-20 18:32;2025-05-20 20:32;T+202:00;-2,02422209914098;-27,5942472852877;204;-86;HDG;38;147;21,58;118;17,33;3243,18;3752,75;Code 0;;;;;;;;10,41;100,00
2025-05-20 20:32;2025-05-20 22:32;T+204:00;-2,68481154606706;-27,8886246103124;204;-88;HDG;38;147;21,79;116;17,41;3286,31;3709,43;Code 0;;;;;;;;10,36;100,00
2025-05-20 22:32;2025-05-21 00:32;T+206:00;-3,34466137972159;-28,1828351498663;204;-92;HDG;38;147;21,84;112;16,98;3329,40;3666,16;Code 0;;;;;;;;10,60;100,00
2025-05-21 00:32;2025-05-21 02:32;T+208:00;-4,02029750229621;-28,4842945829063;204;-99;HDG;38;147;22,74;104;18,15;3373,53;3621,85;Code 0;;;;;;;;9,98;100,00
2025-05-21 02:32;2025-05-21 04:32;T+210:00;-4,7232936375507;-28,7982332221335;204;-100;HDG;38;149;23,58;104;19,65;3419,45;3575,75;Code 0;;;;;;;;9,37;100,00
2025-05-21 04:32;2025-05-21 06:32;T+212:00;-5,43723585889624;-29,1173916324137;204;-102;HDG;38;147;23,09;101;18,54;3466,09;3528,93;Code 0;;;;;;;;9,80;100,00
2025-05-21 06:32;2025-05-21 08:32;T+214:00;-6,14217819828079;-29,4329026163595;204;-111;HDG;38;147;23,08;93;17,68;3512,14;3482,70;Code 0;;;;;;;;10,21;100,00
2025-05-21 08:32;2025-05-21 10:32;T+216:00;-6,84412143735436;-29,7474912131422;200;-105;HDG;38;147;23,01;94;18,13;3558,01;3436,67;Code 0;;;;;;;;9,99;100,00
2025-05-21 10:32;2025-05-21 12:32;T+218:00;-7,55488116120409;-30,0082825640866;196;-96;HDG;38;147;22,23;100;17,40;3603,32;3391,46;Code 0;;;;;;;;10,37;100,00
2025-05-21 12:32;2025-05-21 14:32;T+220:00;-8,26610798563212;-30,2142161613031;204;-100;HDG;38;147;22,36;103;17,26;3647,57;3347,56;Code 0;;;;;;;;10,44;100,00
2025-05-21 14:32;2025-05-21 16:32;T+222:00;-8,93955134254738;-30,5175198369516;204;-96;HDG;38;147;21,76;108;16,49;3691,59;3303,40;Code 0;;;;;;;;10,91;100,00
2025-05-21 16:32;2025-05-21 18:32;T+224:00;-9,60267710841701;-30,816728304722;208;-102;HDG;38;147;22,18;106;16,81;3734,93;3259,91;Code 0;;;;;;;;10,71;100,00
2025-05-21 18:32;2025-05-21 20:32;T+226:00;-10,2484804318487;-31,1654009672772;204;-98;HDG;36;146;21,05;106;15,25;3778,25;3216,19;Code 0;;;;;;;;11,80;100,00
2025-05-21 20:32;2025-05-21 22:32;T+228:00;-10,893084147463;-31,4574144556965;204;-102;HDG;36;146;21,08;102;14,98;3820,40;3173,92;Code 0;;;;;;;;12,02;100,00
2025-05-21 22:32;2025-05-22 00:32;T+230:00;-11,5356869096464;-31,749155060517;204;-106;HDG;36;146;21,19;97;14,87;3862,41;3131,78;Code 0;;;;;;;;12,11;100,00
2025-05-22 00:32;2025-05-22 02:32;T+232:00;-12,1715706035341;-32,0385062949431;204;-108;HDG;36;148;20,80;95;14,20;3904,00;3090,07;Code 0;;;;;;;;12,69;100,00
2025-05-22 02:32;2025-05-22 04:32;T+234:00;-12,7994911895455;-32,3249171583175;200;-117;HDG;36;150;20,49;82;13,90;3945,06;3048,90;Code 0;;;;;;;;12,96;100,00
2025-05-22 04:32;2025-05-22 06:32;T+236:00;-13,4330692206057;-32,5617567771024;192;-123;HDG;36;145;19,41;68;13,09;3985,46;3008,62;Code 0;;;;;;;;13,74;100,00
2025-05-22 06:32;2025-05-22 08:32;T+238:00;-14,0568696075194;-32,6982910091222;193;-128;HDG;37;145;18,83;65;12,76;4023,30;2971,33;Code 0;;;;;;;;14,08;100,00
2025-05-22 08:32;2025-05-22 10:32;T+240:00;-14,6665812688742;-32,843630383096;185;-120;HDG;38;145;19,09;64;12,70;4060,53;2934,62;Code 0;;;;;;;;14,15;100,00
2025-05-22 10:32;2025-05-22 12:32;T+242:00;-15,286936654195;-32,8998268730419;189;-134;HDG;39;144;16,76;54;11,55;4096,59;2899,54;Spi;;211;0,5;;;0,50;37,39;15,37;77,97
2025-05-22 12:32;2025-05-22 14:32;T+244:00;-15,8156004085858;-32,986760216784;181;-134;HDG;41;144;16,59;46;11,29;4128,09;2868,72;Spi;;;;;;;;15,65;93,62
2025-05-22 14:32;2025-05-22 16:32;T+246:00;-16,3407753917456;-32,996302456922;177;-144;HDG;38;145;15,49;32;11,88;4157,89;2840,02;Spi;;;;;;;;15,01;100,00
2025-05-22 16:32;2025-05-22 18:32;T+248:00;-16,8451477651095;-32,9687146824362;238;150;HDG;38;145;14,72;27;12,27;4185,80;2813,42;Spi;;;;151;0,5;0,50;19,02;14,59;95,57
2025-05-22 18:32;2025-05-22 20:32;T+250:00;-17,124109777359;-33,4357148098888;229;142;HDG;38;144;15,57;11;11,58;4210,58;2786,82;Spi;;;;;;;;15,34;100,00
2025-05-22 20:32;2025-05-22 22:32;T+252:00;-17,4746606607189;-33,8582404533795;233;124;HDG;41;143;17,11;357;10,88;4238,58;2757,49;Code 0;;211;0,5;;;0,50;36,80;16,10;79,31
2025-05-22 22:32;2025-05-23 00:32;T+254:00;-17,8212372974079;-34,3410924218756;229;122;HDG;41;144;17,55;351;11,23;4267,60;2726,94;Code 0;;;;;;;;15,72;95,03
2025-05-23 00:32;2025-05-23 02:32;T+256:00;-18,2140779528781;-34,8165142446815;221;117;HDG;40;144;18,05;338;11,36;4299,13;2694,12;Code 0;;;;;;;;15,58;100,00
2025-05-23 02:32;2025-05-23 04:32;T+258:00;-18,6616795204544;-35,2268199642419;201;99;HDG;42;141;17,58;299;10,37;4332,46;2659,94;Code 0;;;;;;;;16,67;100,00
2025-05-23 04:32;2025-05-23 06:32;T+260:00;-19,186948399514;-35,4400381909249;181;70;HDG;37;145;17,26;250;12,84;4366,17;2626,32;Jib;;218;0,5;;;0,50;40,27;14,00;73,73
2025-05-23 06:32;2025-05-23 08:32;T+262:00;-19,6843307279743;-35,4492470453409;245;-40;HDG;38;147;14,48;204;17,24;4394,20;2599,17;Jib;;;;228;0,5;0,89;21,26;10,45;62,92
2025-05-23 08:32;2025-05-23 10:32;T+264:00;-19,9119203665094;-35,9683256100696;241;-57;HDG;38;147;17,51;184;18,59;4417,40;2574,32;Jib;;;;;;;;9,78;72,70
2025-05-23 10:32;2025-05-23 12:32;T+266:00;-20,1884849578568;-36,4997843573572;249;-56;HDG;38;148;17,56;193;19,48;4443,69;2546,62;Jib;;;;;;;;9,43;82,13
2025-05-23 12:32;2025-05-23 14:32;T+268:00;-20,3896218582811;-37,0588963303893;245;-45;HDG;38;150;15,53;200;20,74;4466,44;2522,45;Jib;;;;;;;;9,03;91,16
2025-05-23 14:32;2025-05-23 16:32;T+270:00;-20,6084943346177;-37,560335411722;241;-40;HDG;38;150;14,72;201;20,52;4489,08;2498,77;Jib;;;;;;;;9,09;100,00
2025-05-23 16:32;2025-05-23 18:32;T+272:00;-20,8574995984924;-38,0409397080092;236;-49;HDG;38;147;16,18;187;18,68;4513,04;2474,02;Jib;;;;;;;;9,74;100,00
2025-05-23 18:32;2025-05-23 20:32;T+274:00;-21,174565823062;-38,5447935266035;244;-66;HDG;38;147;19,22;177;18,10;4541,33;2445,09;Code 0;;239;0,5;;;0,50;43,29;10,01;66,72
2025-05-23 20:32;2025-05-23 22:32;T+276:00;-21,4475238567317;-39,1460031612915;240;-61;HDG;38;147;17,95;178;16,83;4569,34;2416,44;Code 0;;;;;;;;10,70;77,41
2025-05-23 22:32;2025-05-24 00:32;T+278:00;-21,7564869090254;-39,7219797862244;236;-71;HDG;36;146;19,11;164;15,58;4598,91;2386,51;Code 0;;;;;;;;11,55;88,96
2025-05-24 00:32;2025-05-24 02:32;T+280:00;-22,0977347291405;-40,2677029786402;232;-68;HDG;36;145;17,11;164;13,05;4629,67;2355,59;Code 0;;;;;;;;13,79;100,00
2025-05-24 02:32;2025-05-24 04:32;T+282:00;-22,4653729448857;-40,7765246065117;235;-85;HDG;38;145;18,47;150;12,29;4661,12;2324,13;Code 0;;;;;;;;14,57;100,00
2025-05-24 04:32;2025-05-24 06:32;T+284:00;-22,8077478044007;-41,3066335293135;239;-87;HDG;43;140;17,17;152;10,20;4691,72;2293,67;Code 0;;;;;;;;16,86;100,00
2025-05-24 06:32;2025-05-24 08:32;T+286:00;-23,0980831903912;-41,8317340024616;227;-97;HDG;41;141;16,13;130;8,78;4719,41;2266,29;Code 0;;;;;;;;18,39;100,00
2025-05-24 08:32;2025-05-24 10:32;T+288:00;-23,4646380220248;-42,2598719056635;231;-121;HDG;41;147;15,22;109;8,39;4749,12;2236,86;Spi;;210;0,5;;;0,50;34,89;18,79;83,90
2025-05-24 10:32;2025-05-24 12:32;T+290:00;-23,7480188921904;-42,6419516799395;215;-129;HDG;41;146;14,54;86;8,56;4773,27;2213,07;Spi;;;;;;;;18,62;100,00
2025-05-24 12:32;2025-05-24 14:32;T+292:00;-24,1380976973248;-42,9409172947873;207;-134;HDG;43;140;15,05;73;9,63;4801,34;2185,18;Spi;;;;;;;;17,48;100,00
2025-05-24 14:32;2025-05-24 16:32;T+294:00;-24,5868351936508;-43,1920046943464;199;-135;HDG;41;143;16,24;63;10,99;4831,49;2155,09;Spi;;;;;;;;15,99;100,00
2025-05-24 16:32;2025-05-24 18:32;T+296:00;-25,0920219058401;-43,3837610191828;223;-147;HDG;44;140;13,19;75;10,13;4863,33;2123,15;Spi;;;;;;;;16,94;100,00
2025-05-24 18:32;2025-05-24 20:32;T+298:00;-25,46295975794;-43,7664777195258;239;-147;HDG;43;141;13,38;91;10,29;4892,23;2094,60;Spi;;;;;;;;16,76;100,00
2025-05-24 20:32;2025-05-24 22:32;T+300:00;-25,7253872434104;-44,2510859639168;239;-140;HDG;36;145;17,37;99;13,00;4917,62;2069,97;Spi;;;;;;;;13,83;100,00
2025-05-24 22:32;2025-05-25 00:32;T+302:00;-26,0404647923459;-44,8344199804841;230;-135;HDG;36;146;20,06;94;14,57;4948,19;2040,48;Spi;;;;;;;;12,36;100,00
2025-05-25 00:32;2025-05-25 02:32;T+304:00;-26,4432462638969;-45,3699700120055;210;-134;HDG;36;146;20,24;76;14,66;4982,44;2007,23;Spi;;;;;;;;12,28;100,00
2025-05-25 02:32;2025-05-25 04:32;T+306:00;-26,9563473406972;-45,7017350602683;214;-150;HDG;38;145;14,72;64;12,27;5017,85;1972,06;Spi;;;;;;;;14,59;100,00
2025-05-25 04:32;2025-05-25 06:32;T+308:00;-27,3664612643494;-46,012785921218;198;-144;HDG;36;146;19,51;54;15,37;5047,21;1943,05;Spi;;;;;;;;11,70;100,00
2025-05-25 06:32;2025-05-25 08:32;T+310:00;-27,9687814278385;-46,2338723531119;194;-146;HDG;36;146;18,41;47;14,85;5084,76;1905,21;Spi;;;;;;;;12,12;100,00
2025-05-25 08:32;2025-05-25 10:32;T+312:00;-28,618410978866;-46,4179204608449;195;-145;HDG;38;147;21,33;49;17,95;5123,94;1865,54;Spi;;;;;;;;10,08;100,00
2025-05-25 10:32;2025-05-25 12:32;T+314:00;-29,2809933915747;-46,6209290498579;191;-149;HDG;38;147;19,66;42;16,99;5164,22;1824,82;Spi;;;;;;;;10,60;100,00
2025-05-25 12:32;2025-05-25 14:32;T+316:00;-29,9509296336025;-46,7708083218653;187;-143;HDG;38;147;22,01;44;18,36;5203,62;1784,84;Spi;;;;;;;;9,89;100,00
2025-05-25 14:32;2025-05-25 16:32;T+318:00;-30,6516511442402;-46,8705213890945;184;-148;HDG;38;147;21,04;35;18,43;5243,48;1744,26;Spi;;;;;;;;9,85;100,00
2025-05-25 16:32;2025-05-25 18:32;T+320:00;-31,3234234554827;-46,9253495942054;172;-145;HDG;38;147;21,60;26;18,31;5280,72;1706,31;Spi;;;;;;;;9,91;100,00
2025-05-25 18:32;2025-05-25 20:32;T+322:00;-32,0158540749873;-46,8109344762999;165;-142;HDG;38;147;22,27;22;18,57;5315,22;1670,94;Spi;;;;;;;;9,79;100,00
2025-05-25 20:32;2025-05-25 22:32;T+324:00;-32,7008028999821;-46,5935153732259;161;-146;HDG;38;147;21,83;14;18,87;5347,05;1638,44;Spi;;;;;;;;9,66;100,00
2025-05-25 22:32;2025-05-26 00:32;T+326:00;-33,3714905923909;-46,3178440582233;222;150;HDG;38;147;20,82;12;18,82;5376,92;1608,32;Spi;;;;173;0,5;0,50;21,97;9,68;87,71
2025-05-26 00:32;2025-05-26 02:32;T+328:00;-33,9119494282089;-46,9029337157446;210;148;HDG;38;147;21,64;358;19,18;5418,90;1566,38;Spi;;;;;;;;9,54;97,25
2025-05-26 02:32;2025-05-26 04:32;T+330:00;-34,5654599893799;-47,3597304695437;214;135;HDG;38;150;24,59;349;20,66;5464,04;1521,26;Code 0;;282;0,5;;;0,54;45,99;9,05;60,32
2025-05-26 04:32;2025-05-26 06:32;T+332:00;-35,2086526502173;-47,8891297214947;202;123;HDG;36;146;22,17;324;15,79;5510,18;1475,17;Code 0;;;;;;;;11,39;71,72
2025-05-26 06:32;2025-05-26 08:32;T+334:00;-35,8884968175809;-48,227006162692;199;110;HDG;36;146;20,96;308;14,33;5553,93;1431,38;Code 0;;;;;;;;12,57;84,29
2025-05-26 08:32;2025-05-26 10:32;T+336:00;-36,5440728954034;-48,5070184973972;199;105;HDG;36;146;20,81;303;14,41;5595,02;1390,24;Code 0;;;;;;;;12,50;96,78
2025-05-26 10:32;2025-05-26 12:32;T+338:00;-37,2048483586679;-48,7916722926924;196;93;HDG;36;149;20,09;289;14,09;5636,43;1348,81;Code 0;;;;;;;;12,78;100,00
2025-05-26 12:32;2025-05-26 14:32;T+340:00;-37,8383271544721;-49,0208776728166;192;91;HDG;36;146;20,21;282;14,42;5675,08;1310,17;Jib;;213;0,5;;;0,50;38,71;12,49;73,78
2025-05-26 14:32;2025-05-26 16:32;T+342:00;-38,386889116452;-49,1691737965011;193;37;HDG;38;145;12,82;229;12,54;5707,40;1277,91;Jib;;;;;;;;14,31;88,09
2025-05-26 16:32;2025-05-26 18:32;T+344:00;-38,8455652390102;-49,3047790324135;185;65;HDG;37;147;18,52;249;16,27;5734,65;1250,77;Code 0;;307;0,5;;;0,68;41,64;11,06;57,51
2025-05-26 18:32;2025-05-26 20:32;T+346:00;-39,5065563327161;-49,3794377002031;194;66;HDG;38;150;18,83;260;21,53;5771,22;1214,55;Jib;;609;0,5;;;1,14;47,30;8,83;19,04
2025-05-26 20:32;2025-05-26 22:32;T+348:00;-40,0897868227147;-49,5688517358837;198;69;HDG;39;150;17,36;266;25,66;5806,14;1179,93;Jib;;;;;;;;8,23;27,27
2025-05-26 22:32;2025-05-27 00:32;T+350:00;-40,6420863679102;-49,8045580918242;199;75;HDG;40;150;17,67;274;26,36;5840,37;1145,97;Jib;;;;;;;;8,18;35,45
2025-05-27 00:32;2025-05-27 02:32;T+352:00;-41,1944809973414;-50,0564685665424;203;73;HDG;41;150;17,23;276;28,12;5874,89;1111,74;Jib;;;;;;;;8,07;43,52
2025-05-27 02:32;2025-05-27 04:32;T+354:00;-41,7208066722472;-50,3548123528406;204;73;HDG;41;150;16,93;277;29,77;5908,98;1077,86;Jib;;;;;;;;8,01;51,53
2025-05-27 04:32;2025-05-27 06:32;T+356:00;-42,2284083822993;-50,6590471990162;200;81;HDG;41;150;15,84;281;34,02;5942,15;1044,89;Jib;;;;;;;;8,00;59,53
2025-05-27 06:32;2025-05-27 08:32;T+358:00;-42,7233004575941;-50,9034496430758;201;83;HDG;41;150;16,01;284;33,79;5973,31;1014,08;Jib;;;;;;;;8,00;67,53
2025-05-27 08:32;2025-05-27 10:32;T+360:00;-43,2206677802007;-51,1645868695104;209;76;HDG;41;150;15,14;284;35,20;6004,90;982,86;Jib;;;;;;;;8,00;75,53
2025-05-27 10:32;2025-05-27 12:32;T+362:00;-43,6495620987126;-51,4922383530537;206;83;HDG;41;148;14,43;289;38,41;6034,28;953,57;Jib;;;;;;;;8,00;83,53
2025-05-27 12:32;2025-05-27 14:32;T+364:00;-44,0947177936319;-51,7936526138955;198;56;HDG;41;150;14,95;253;30,44;6063,90;924,17;Jib;;;;;;;;8,00;91,53
2025-05-27 14:32;2025-05-27 16:32;T+366:00;-44,5508436310034;-52,0009611189733;191;52;HDG;41;150;14,93;242;28,60;6092,01;896,61;Jib;;;;;;;;8,05;99,58
2025-05-27 16:32;2025-05-27 18:32;T+368:00;-45,016412993429;-52,1285533511751;184;51;HDG;41;150;15,01;234;27,60;6118,87;870,69;Jib;;;;;;;;8,10;100,00
2025-05-27 18:32;2025-05-27 20:32;T+370:00;-45,5197426154045;-52,178600489247;185;48;HDG;39;150;14,90;233;25,92;6146,01;845,09;Jib;;;;;;;;8,21;100,00
2025-05-27 20:32;2025-05-27 22:32;T+372:00;-45,9909182331835;-52,2377243423017;182;46;HDG;41;150;14,29;228;27,24;6171,64;821,12;Jib;;;;;;;;8,12;100,00
2025-05-27 22:32;2025-05-28 00:32;T+374:00;-46,4498571474108;-52,2609041725339;;;;;;;;;6195,86;798,95;;;;;;;;;8,12;100,00
